date,subject,message,station,cause,key,category_name,borough,line,reason
11/16/22 19:11,"BKLYN, Q Train, Delays","Northbound Q trains are running express from Kings Hwy to Prospect Park while we request NYPD and EMS assistance for an assaulted employee at Parkside Av. For service to/from bypassed stations, take a southbound Q train.",Parkside Av,EMS,EMS,Medical Emergency,['BKLYN'],Q,Delays
11/16/22 18:59,"MANH, 6 Train, Delays",Southbound 6 trains are running with delays after we addressed a door problem on a train at 33 St.,33 St,door,door,Mechanical Problem,['MANH'],6,Delays
11/16/22 18:18,"MANH, B and C Trains, Delays",Southbound B/C trains are delayed while we address a mechanical problem on a train at 59 St-Columbus Circle .,59 St-Columbus Circle,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],B,Delays
11/16/22 18:18,"MANH, B and C Trains, Delays",Southbound B/C trains are delayed while we address a mechanical problem on a train at 59 St-Columbus Circle .,59 St-Columbus Circle,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],C,Delays
11/16/22 17:42,"BKLYN, 2 and 5 Trains, Delays",Northbound 2/5 trains are delayed while we remove a vandalized train car from service at President St-Medgar Evers College.,President St-Medgar Evers College,vandalized,vandalized,Cleaning Trains,['BKLYN'],2,Delays
11/16/22 17:42,"BKLYN, 2 and 5 Trains, Delays",Northbound 2/5 trains are delayed while we remove a vandalized train car from service at President St-Medgar Evers College.,President St-Medgar Evers College,vandalized,vandalized,Cleaning Trains,['BKLYN'],5,Delays
11/16/22 17:38,"MANH, B and D Trains, Delays",Southbound B/D trains are running with delays after we moved a train that had its brakes activated at 42 St-Bryant Pk.,42 St-Bryant Pk,brake,brake,Brake Malfunction,['MANH'],B,Delays
11/16/22 17:38,"MANH, B and D Trains, Delays",Southbound B/D trains are running with delays after we moved a train that had its brakes activated at 42 St-Bryant Pk.,42 St-Bryant Pk,brake,brake,Brake Malfunction,['MANH'],D,Delays
11/16/22 17:08,"MANH, 1, 2, and 3 Trains, Multiple Changes","Northbound 1 trains are running express from Chambers St to 34 St-Penn Station while we remove a train with a door problem from service at Chambers St. For service to/from bypassed stations, take a southbound 1 train. At 34 St-Penn Station, northbound 1 trains will arrive on the center 2/3 platform. You may wait longer for a northbound 2/3 train while they share the track with rerouted trains.",Chambers St,door,door,Mechanical Problem,['MANH'],1,Multiple Changes
11/16/22 17:08,"MANH, 1, 2, and 3 Trains, Multiple Changes","Northbound 1 trains are running express from Chambers St to 34 St-Penn Station while we remove a train with a door problem from service at Chambers St. For service to/from bypassed stations, take a southbound 1 train. At 34 St-Penn Station, northbound 1 trains will arrive on the center 2/3 platform. You may wait longer for a northbound 2/3 train while they share the track with rerouted trains.",Chambers St,door,door,Mechanical Problem,['MANH'],2,Multiple Changes
11/16/22 17:08,"MANH, 1, 2, and 3 Trains, Multiple Changes","Northbound 1 trains are running express from Chambers St to 34 St-Penn Station while we remove a train with a door problem from service at Chambers St. For service to/from bypassed stations, take a southbound 1 train. At 34 St-Penn Station, northbound 1 trains will arrive on the center 2/3 platform. You may wait longer for a northbound 2/3 train while they share the track with rerouted trains.",Chambers St,door,door,Mechanical Problem,['MANH'],3,Multiple Changes
11/16/22 16:55,"MANH, 4, 5, and 6 Trains, Multiple Changes","Northbound 4/5 trains are running local from Grand Central-42 St to 125 St while we request NYPD assistance for a person being disruptive at 59 St. At 59 St and 86 St, 4/5 trains will arrive on the upper level 6 platform. You may wait longer for a northbound 6 train while they share the track with rerouted trains.",59 St,disruptive,disruptive,Disruptive Passenger,['MANH'],4,Multiple Changes
11/16/22 16:55,"MANH, 4, 5, and 6 Trains, Multiple Changes","Northbound 4/5 trains are running local from Grand Central-42 St to 125 St while we request NYPD assistance for a person being disruptive at 59 St. At 59 St and 86 St, 4/5 trains will arrive on the upper level 6 platform. You may wait longer for a northbound 6 train while they share the track with rerouted trains.",59 St,disruptive,disruptive,Disruptive Passenger,['MANH'],5,Multiple Changes
11/16/22 16:55,"MANH, 4, 5, and 6 Trains, Multiple Changes","Northbound 4/5 trains are running local from Grand Central-42 St to 125 St while we request NYPD assistance for a person being disruptive at 59 St. At 59 St and 86 St, 4/5 trains will arrive on the upper level 6 platform. You may wait longer for a northbound 6 train while they share the track with rerouted trains.",59 St,disruptive,disruptive,Disruptive Passenger,['MANH'],6,Multiple Changes
11/16/22 16:24,"QNS, A Train, Delays",Southbound A trains are running at slower speeds while we address a signal problem near 88 St .,88 St,signal,signal,Singal Malfunction,['QNS'],A,Delays
11/16/22 16:13,"MANH, 1, 2, and 3 Trains, Multiple Changes",Northbound 2/3 trains are running on the local track from Times Sq-42 St to 72 St. We are requesting NYPD assistance with a person being disruptive at Times Sq-42 St. You may wait longer for a northbound 1 train while they share the track with rerouted trains.,Times Sq-42 St,disruptive,disruptive,Disruptive Passenger,['MANH'],1,Multiple Changes
11/16/22 16:13,"MANH, 1, 2, and 3 Trains, Multiple Changes",Northbound 2/3 trains are running on the local track from Times Sq-42 St to 72 St. We are requesting NYPD assistance with a person being disruptive at Times Sq-42 St. You may wait longer for a northbound 1 train while they share the track with rerouted trains.,Times Sq-42 St,disruptive,disruptive,Disruptive Passenger,['MANH'],2,Multiple Changes
11/16/22 16:13,"MANH, 1, 2, and 3 Trains, Multiple Changes",Northbound 2/3 trains are running on the local track from Times Sq-42 St to 72 St. We are requesting NYPD assistance with a person being disruptive at Times Sq-42 St. You may wait longer for a northbound 1 train while they share the track with rerouted trains.,Times Sq-42 St,disruptive,disruptive,Disruptive Passenger,['MANH'],3,Multiple Changes
11/16/22 16:07,"BKLYN, D, N, and R Trains, Delays",Northbound D/N/R trains are delayed while we remove debris from the tracks at Atlantic Av-Barclays Ctr.,Atlantic Av-Barclays Ctr,remove debris,remove debris,Track Maintenance,['BKLYN'],D,Delays
11/16/22 16:07,"BKLYN, D, N, and R Trains, Delays",Northbound D/N/R trains are delayed while we remove debris from the tracks at Atlantic Av-Barclays Ctr.,Atlantic Av-Barclays Ctr,remove debris,remove debris,Track Maintenance,['BKLYN'],N,Delays
11/16/22 16:07,"BKLYN, D, N, and R Trains, Delays",Northbound D/N/R trains are delayed while we remove debris from the tracks at Atlantic Av-Barclays Ctr.,Atlantic Av-Barclays Ctr,remove debris,remove debris,Track Maintenance,['BKLYN'],R,Delays
11/16/22 15:34,"BX, D Train, Delays",Southbound D trains are delayed while we remove a train with a door problem from service at Kingsbridge Rd.,Kingsbridge Rd,door,door,Mechanical Problem,['BX'],D,Delays
11/16/22 15:08,"BX, 5 Train, Delays",Southbound 5 trains are delayed while we investigate what caused a train's brakes to activate at Baychester Av.,Baychester Av,brake,brake,Brake Malfunction,['BX'],5,Delays
11/16/22 14:50,"MANH, A and D Trains, Delays",Southbound A/D trains are delayed while we address a mechanical problem on a train at 125 St .,125 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],A,Delays
11/16/22 14:50,"MANH, A and D Trains, Delays",Southbound A/D trains are delayed while we address a mechanical problem on a train at 125 St .,125 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],D,Delays
11/16/22 14:34,"BKLYN, A Train, Delays",Southbound A trains are delayed while we remove a train car in need of cleaning from service at Utica Av.,Utica Av,cleaning,cleaning,Cleaning Trains,['BKLYN'],A,Delays
11/16/22 14:24,"BKLYN, C Train, Delays",Northbound C trains are running with delays after we moved a train that had its brakes activated near Hoyt-Schermerhorn Sts .,Hoyt-Schermerhorn Sts ,brake,brake,Brake Malfunction,['BKLYN'],C,Delays
11/16/22 13:51,"MANH, R and W Trains, Delays",Southbound R/W trains are running with delays after we addressed a mechanical problem at Cortlandt St.,Cortlandt St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],R,Delays
11/16/22 13:51,"MANH, R and W Trains, Delays",Southbound R/W trains are running with delays after we addressed a mechanical problem at Cortlandt St.,Cortlandt St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],W,Delays
11/16/22 13:46,"BKLYN, B and Q Trains, Multiple Changes",Northbound Q trains are running on the N line from Coney Island-Stillwell Av to Atlantic Av while we remove a train from service at Kings Hwy. Northbound B trains are holding in stations in Brooklyn.,Kings Hwy,na,na,Unknown Cause,['BKLYN'],B,Multiple Changes
11/16/22 13:46,"BKLYN, B and Q Trains, Multiple Changes",Northbound Q trains are running on the N line from Coney Island-Stillwell Av to Atlantic Av while we remove a train from service at Kings Hwy. Northbound B trains are holding in stations in Brooklyn.,Kings Hwy,na,na,Unknown Cause,['BKLYN'],Q,Multiple Changes
11/16/22 13:39,"MANH, Q Train, Delays",Southbound Q trains are running with delays after we investigated why a train's brakes were activated at 86 St.,86 St,brake,brake,Brake Malfunction,['MANH'],Q,Delays
11/16/22 12:36,"BKLYN, 2 and 5 Trains, Delays",Southbound 2/5 trains are delayed while we perform track maintenance near Church Av.,Church Av,track maintenance,track maintenance,Track Maintenance,['BKLYN'],2,Delays
11/16/22 12:36,"BKLYN, 2 and 5 Trains, Delays",Southbound 2/5 trains are delayed while we perform track maintenance near Church Av.,Church Av,track maintenance,track maintenance,Track Maintenance,['BKLYN'],5,Delays
11/16/22 11:53,"MANH, A, C, and E Trains, Multiple Changes",Northbound A trains are running on the local track from Canal St to 59 St-Columbus Circle while EMS responds to someone in need at W 4 St-Wash Sq. Northbound C/E trains are delayed while they share the same track with rerouted trains.,W 4 St-Wash Sq,EMS,EMS,Medical Emergency,['MANH'],A,Multiple Changes
11/16/22 11:53,"MANH, A, C, and E Trains, Multiple Changes",Northbound A trains are running on the local track from Canal St to 59 St-Columbus Circle while EMS responds to someone in need at W 4 St-Wash Sq. Northbound C/E trains are delayed while they share the same track with rerouted trains.,W 4 St-Wash Sq,EMS,EMS,Medical Emergency,['MANH'],C,Multiple Changes
11/16/22 11:53,"MANH, A, C, and E Trains, Multiple Changes",Northbound A trains are running on the local track from Canal St to 59 St-Columbus Circle while EMS responds to someone in need at W 4 St-Wash Sq. Northbound C/E trains are delayed while they share the same track with rerouted trains.,W 4 St-Wash Sq,EMS,EMS,Medical Emergency,['MANH'],E,Multiple Changes
11/16/22 11:27,"BKLYN, F and G Trains, Delays",Northbound F/G trains are delayed while we perform track maintenance near Kings Hwy and Church Av.,na,track maintenance,track maintenance,Track Maintenance,['BKLYN'],F,Delays
11/16/22 11:27,"BKLYN, F and G Trains, Delays",Northbound F/G trains are delayed while we perform track maintenance near Kings Hwy and Church Av.,na,track maintenance,track maintenance,Track Maintenance,['BKLYN'],G,Delays
11/16/22 10:44,"BKLYN, D and N Trains, Delays",Southbound D/N trains are delayed while we remove a train with a mechanical problem from service at 36 St.,36 St,mechanical problem,mechanical problem,Mechanical Problem,['BKLYN'],D,Delays
11/16/22 10:44,"BKLYN, D and N Trains, Delays",Southbound D/N trains are delayed while we remove a train with a mechanical problem from service at 36 St.,36 St,mechanical problem,mechanical problem,Mechanical Problem,['BKLYN'],N,Delays
11/16/22 9:24,"MANH, N, R, and W Trains, Delays",Southbound N/R/W trains are delayed while we remove a train with a mechanical problem from service at Times Sq-42 St.,Times Sq-42 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],N,Delays
11/16/22 9:24,"MANH, N, R, and W Trains, Delays",Southbound N/R/W trains are delayed while we remove a train with a mechanical problem from service at Times Sq-42 St.,Times Sq-42 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],R,Delays
11/16/22 9:24,"MANH, N, R, and W Trains, Delays",Southbound N/R/W trains are delayed while we remove a train with a mechanical problem from service at Times Sq-42 St.,Times Sq-42 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],W,Delays
11/16/22 9:11,"MANH, 1 Train, Stations Skipped","Northbound 1 trains are not stopping at 137 St-City College while NYPD conducts an investigation at that station. For service to/from 137 St-City College, take a southbound train.",137 St-City College,investigation,investigation,Police Activity,['MANH'],1,Stations Skipped
11/16/22 9:10,"MANH, F Train, Delays",Southbound F trains are delayed while we remove a train with a door problem from service at 137 St-City College.,137 St-City College,door,door,Mechanical Problem,['MANH'],F,Delays
11/16/22 8:51,"MANH, N, Q, R, and W Trains, Delays",Southbound N/Q/R/W are delayed while NYPD responds to an unauthorized person on the tracks at 34 St-Herald Sq.,34 St-Herald Sq,unauthorized person,unauthorized person,Disruptive Passenger,['MANH'],N,Delays
11/16/22 8:51,"MANH, N, Q, R, and W Trains, Delays",Southbound N/Q/R/W are delayed while NYPD responds to an unauthorized person on the tracks at 34 St-Herald Sq.,34 St-Herald Sq,unauthorized person,unauthorized person,Disruptive Passenger,['MANH'],Q,Delays
11/16/22 8:51,"MANH, N, Q, R, and W Trains, Delays",Southbound N/Q/R/W are delayed while NYPD responds to an unauthorized person on the tracks at 34 St-Herald Sq.,34 St-Herald Sq,unauthorized person,unauthorized person,Disruptive Passenger,['MANH'],R,Delays
11/16/22 8:51,"MANH, N, Q, R, and W Trains, Delays",Southbound N/Q/R/W are delayed while NYPD responds to an unauthorized person on the tracks at 34 St-Herald Sq.,34 St-Herald Sq,unauthorized person,unauthorized person,Disruptive Passenger,['MANH'],W,Delays
11/16/22 8:34,"BKLYN, B and Q Trains, Delays",Northbound B/Q trains are running with delays while we address a signal problem at Parkside Av.,Parkside Av,signal,signal,Singal Malfunction,['BKLYN'],B,Delays
11/16/22 8:34,"BKLYN, B and Q Trains, Delays",Northbound B/Q trains are running with delays while we address a signal problem at Parkside Av.,Parkside Av,signal,signal,Singal Malfunction,['BKLYN'],Q,Delays
11/16/22 8:31,"MANH, Q Train, Delays",Southbound Q trains are running with delays after we removed a train with a door problem from service at 86 St.,86 St,door,door,Mechanical Problem,['MANH'],Q,Delays
11/16/22 8:04,"BKLYN, N and R Trains, Delays",Northbound N/R trains are running with delays in Brooklyn after we moved an out-of-service train near 36 St.,36 St,na,na,Unknown Cause,['BKLYN'],N,Delays
11/16/22 8:04,"BKLYN, N and R Trains, Delays",Northbound N/R trains are running with delays in Brooklyn after we moved an out-of-service train near 36 St.,36 St,na,na,Unknown Cause,['BKLYN'],R,Delays
11/16/22 7:57,"BKLYN, L Train, Delays",Canarsie-bound L trains are delayed while we remove a train with a door problem from service at Atlantic Av.,Atlantic Av,door,door,Mechanical Problem,['BKLYN'],L,Delays
11/16/22 7:31,"MANH, B and D Trains, Some Delays",Southbound B/D trains are delayed while we address a signal problem at 42 St-Bryant Pk.,42 St-Bryant Pk,signal,signal,Singal Malfunction,['MANH'],B,Some Delays
11/16/22 7:31,"MANH, B and D Trains, Some Delays",Southbound B/D trains are delayed while we address a signal problem at 42 St-Bryant Pk.,42 St-Bryant Pk,signal,signal,Singal Malfunction,['MANH'],D,Some Delays
11/16/22 7:18,"MANH, 4 and 5 Trains, Delays",Southbound 4/5 trains are running with delays after NYPD responded to someone being disruptive at Bowling Green.,Bowling Green,disruptive,disruptive,Disruptive Passenger,['MANH'],4,Delays
11/16/22 7:18,"MANH, 4 and 5 Trains, Delays",Southbound 4/5 trains are running with delays after NYPD responded to someone being disruptive at Bowling Green.,Bowling Green,disruptive,disruptive,Disruptive Passenger,['MANH'],5,Delays
11/16/22 7:15,"MANH, 6 Train, Delays",Northbound 6 trains are running with delays after we requested NYPD assistance for a person being disruptive at Spring St.,Spring St,disruptive,disruptive,Disruptive Passenger,['MANH'],6,Delays
11/16/22 7:07,"MANH, B and D Trains, Delays",Southbound B/D trains are running with delays after NYPD was requested for someone being disruptive on a train at 42 St-Bryant Pk.,42 St-Bryant Pk,disruptive,disruptive,Disruptive Passenger,['MANH'],B,Delays
11/16/22 7:07,"MANH, B and D Trains, Delays",Southbound B/D trains are running with delays after NYPD was requested for someone being disruptive on a train at 42 St-Bryant Pk.,42 St-Bryant Pk,disruptive,disruptive,Disruptive Passenger,['MANH'],D,Delays
11/16/22 6:57,"MANH, 3 Train, Delays",Southbound 3 trains are running with delays after we removed a train with a mechanical problem from service at Times Sq-42 St.,Times Sq-42 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],3,Delays
11/16/22 6:50,"BKLYN, 2 and 3 Trains, Delays",Southbound 2/3 trains are running with delays after we requested NYPD assistance for a person being disruptive at Borough Hall.,Borough Hall,disruptive,disruptive,Disruptive Passenger,['BKLYN'],2,Delays
11/16/22 6:50,"BKLYN, 2 and 3 Trains, Delays",Southbound 2/3 trains are running with delays after we requested NYPD assistance for a person being disruptive at Borough Hall.,Borough Hall,disruptive,disruptive,Disruptive Passenger,['BKLYN'],3,Delays
11/16/22 6:46,"BX, 2 Train, Delays",Southbound 2 trains are running with delays after we removed a train with a door problem from service at 225 St.,225 St,door,door,Mechanical Problem,['BX'],2,Delays
11/16/22 6:38,"MANH, A Train, Delays",Northbound A trains are running with delays after we removed debris from the tracks at 59 St-Columbus Circle.,59 St-Columbus Circle,debris,debris,Track Maintenance,['MANH'],A,Delays
11/16/22 5:49,"MANH, 1 Train, Delays",Southbound 1 trains are delayed while we remove a train with a mechanical problem from service at 215 St.,215 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],1,Delays
11/16/22 5:44,"BX, D Train, Delays",D trains are delayed in both directions while we investigate a loss of third-rail power near Fordham Rd.,Fordham Rd,loss of power,loss of power,Power Outage,['BX'],D,Delays
11/16/22 3:55,"BKLYN, F and G Trains, Local to Express","Northbound F and G trains are running express from Church Av to Smith-9 Sts. Our crews are replacing rails near 7 Av. For service to/from bypassed stations, take a southbound train.",7 Av,rail,rail,Track Maintenance,['BKLYN'],F,Local to Express
11/16/22 3:55,"BKLYN, F and G Trains, Local to Express","Northbound F and G trains are running express from Church Av to Smith-9 Sts. Our crews are replacing rails near 7 Av. For service to/from bypassed stations, take a southbound train.",7 Av,rail,rail,Track Maintenance,['BKLYN'],G,Local to Express
11/16/22 2:39,"BKLYN, Franklin Av S Train, Delays",FS trains are delayed in both directions while we address a switch problem near Botanic Garden.,Botanic Garden,switch,switch,Switch Malfunction,['BKLYN'],Franklin Av S,Delays
11/16/22 2:03,"BX, 5 Train, Delays",Southbound 5 trains are delayed while we investigate why a train's brakes were activated at Baychester Av.,Baychester Av,brake,brake,Brake Malfunction,['BX'],5,Delays
11/16/22 1:31,"MANH, 4 and 6 Trains, Delays",4/6 trains are delayed in both directions while NYPD responds to an unauthorized person on the tracks near Brooklyn Bridge-City Hall.,Brooklyn Bridge-City Hall,unauthorized person,unauthorized person,Disruptive Passenger,['MANH'],4,Delays
11/16/22 1:31,"MANH, 4 and 6 Trains, Delays",4/6 trains are delayed in both directions while NYPD responds to an unauthorized person on the tracks near Brooklyn Bridge-City Hall.,Brooklyn Bridge-City Hall,unauthorized person,unauthorized person,Disruptive Passenger,['MANH'],6,Delays
11/16/22 1:24,"BX, 4 Train, Delays",Southbound 4 trains are delayed while we investigate why a train's brakes were activated at Mosholu Pkwy.,Mosholu Pkwy,brake,brake,Brake Malfunction,['BX'],4,Delays
11/16/22 1:00,"QNS, A Train, Delays",Southbound A trains are delayed while we troubleshoot a signal malfunction at 88 St.,88 St,signal,signal,Singal Malfunction,['QNS'],A,Delays
11/16/22 0:57,"BKLYN, Q Train, Delays",Northbound Q trains are delayed while we remove debris from the tracks near Prospect Park.,Prospect Park,remove debris,remove debris,Track Maintenance,['BKLYN'],Q,Delays
11/16/22 0:53,"MANH, 4 Train, Delays",Northbound 4 trains are running with delays after EMS assisted someone in need of medical help at 125 St.,125 St,EMS,EMS,Medical Emergency,['MANH'],4,Delays
11/15/22 23:18,"BKLYN, D Train, Delays",Southbound D trains are delayed while we address a signal problem near Bay 50 St.,Bay 50 St,signal,signal,Singal Malfunction,['BKLYN'],D,Delays
11/15/22 23:16,"BKLYN, N Train, Local to Express","Southbound N trains are running express from Atlantic Av-Barclays Ctr to 59 St. Our crews are performing urgent track maintenance near 59 St. For service to/from bypassed stations, consider using D/R service.",59 St,track maintenance,track maintenance,Track Maintenance,['BKLYN'],N,Local to Express
11/15/22 22:05,"7 Train, Delays",7 trains are delayed in both directions while FDNY responds to a track fire in the tunnel between Manhattan and Queens.,na,fire,fire,Fire or Flooding,[],7,Delays
11/15/22 21:45,"MANH, 1 Train, Local to Express",Northbound 1 trains are running on the express track from 72 St to 96 St while we conduct an investigation at 79 St. Expect a longer wait for a northbound 2/3 train while they share the track with rerouted trains.,79 St,na,na,Unknown Cause,['MANH'],1,Local to Express
11/15/22 21:28,"QNS, N and W Trains, Delays",Northbound N/W trains are running with delays after we addressed a door problem on a train at 36 Av.,36 Av,door,door,Mechanical Problem,['QNS'],N,Delays
11/15/22 21:28,"QNS, N and W Trains, Delays",Northbound N/W trains are running with delays after we addressed a door problem on a train at 36 Av.,36 Av,door,door,Mechanical Problem,['QNS'],W,Delays
11/15/22 21:19,"BKLYN, L Train, Delays",L trains are running with delays in both directions after NYPD responded to a person being disruptive at East 105 St.,East 105 St,disruptive,disruptive,Disruptive Passenger,['BKLYN'],L,Delays
11/15/22 21:03,"BKLYN, A and C Trains, Multiple Changes","Northbound C trains are running express from Broadway Junction to Hoyt-Schermerhorn Sts. What's Happening? NYPD is responding to an unauthorized person on the tracks at Nostrand Av. Additional Service Updates: If your stop is skipped, take a southbound local train. Board all trains on the upper level at Nostrand Av. Expect delays in A/C service while trains share tracks.",Nostrand Av,unauthorized person,unauthorized person,Disruptive Passenger,['BKLYN'],A,Multiple Changes
11/15/22 21:03,"BKLYN, A and C Trains, Multiple Changes","Northbound C trains are running express from Broadway Junction to Hoyt-Schermerhorn Sts. What's Happening? NYPD is responding to an unauthorized person on the tracks at Nostrand Av. Additional Service Updates: If your stop is skipped, take a southbound local train. Board all trains on the upper level at Nostrand Av. Expect delays in A/C service while trains share tracks.",Nostrand Av,unauthorized person,unauthorized person,Disruptive Passenger,['BKLYN'],C,Multiple Changes
11/15/22 21:02,"MANH, 2 and 3 Trains, Some Delays",Northbound 2/3 trains are running with delays after we addressed a door problem on a train at 72 St.,72 St,door,door,Mechanical Problem,['MANH'],2,Some Delays
11/15/22 21:02,"MANH, 2 and 3 Trains, Some Delays",Northbound 2/3 trains are running with delays after we addressed a door problem on a train at 72 St.,72 St,door,door,Mechanical Problem,['MANH'],3,Some Delays
11/15/22 20:50,"BKLYN, A and C Trains, Delays",Northbound A/C trains are delayed while NYPD responds to an unauthorized person on the tracks at Nostrand Av.,Nostrand Av,unauthorized person,unauthorized person,Disruptive Passenger,['BKLYN'],A,Delays
11/15/22 20:50,"BKLYN, A and C Trains, Delays",Northbound A/C trains are delayed while NYPD responds to an unauthorized person on the tracks at Nostrand Av.,Nostrand Av,unauthorized person,unauthorized person,Disruptive Passenger,['BKLYN'],C,Delays
11/15/22 20:34,"MANH, 1 Train, Delays",Southbound 1 trains are delayed while we address a door problem on a train at 79 St.,79 St,door,door,Mechanical Problem,['MANH'],1,Delays
11/15/22 20:26,"BKLYN, N and R Trains, Delays",Southbound N/R trains are delayed while we conduct urgent track maintenance near 59 St (Brooklyn).,59 St (Brooklyn),track maintenance,track maintenance,Track Maintenance,['BKLYN'],N,Delays
11/15/22 20:26,"BKLYN, N and R Trains, Delays",Southbound N/R trains are delayed while we conduct urgent track maintenance near 59 St (Brooklyn).,59 St (Brooklyn),track maintenance,track maintenance,Track Maintenance,['BKLYN'],R,Delays
11/15/22 20:23,"MANH, B and D Trains, Delays",You may wait longer for a southbound B/D train in Brooklyn after we addressed a signal problem near 42 St-Bryant Pk.,42 St-Bryant Pk,signal,signal,Singal Malfunction,['MANH'],B,Delays
11/15/22 20:23,"MANH, B and D Trains, Delays",You may wait longer for a southbound B/D train in Brooklyn after we addressed a signal problem near 42 St-Bryant Pk.,42 St-Bryant Pk,signal,signal,Singal Malfunction,['MANH'],D,Delays
11/15/22 19:32,"MANH, N Train, Delays",Southbound N trains are running with delays after we investigated reports of people being disruptive at 86 St (Brooklyn).,86 St (Brooklyn),disruptive,disruptive,Disruptive Passenger,['MANH'],N,Delays
11/15/22 19:22,"MANH, 6 Train, Delays",Northbound 6 trains are running with delays after we investigated reports of people being disruptive at 103 St.,103 St,disruptive,disruptive,Disruptive Passenger,['MANH'],6,Delays
11/15/22 18:58,"BKLYN, G Train, Delays",Church Av-bound G trains are running with delays after we removed a train with a mechanical problem from service at 4 Av-9 St.,4 Av-9 St,mechanical problem,mechanical problem,Mechanical Problem,['BKLYN'],G,Delays
11/15/22 18:45,"MANH, C, E, F, and M Trains, Multiple Changes",Northbound C/E/F and Forest Hills-bound M trains are running with delays while we address a signal problem near Lexington Av/53 St. Additional Service Changes: Some C trains are running express from Canal St to 59 St-Columbus Circle Some M trains are running via the F line from 47-50 Sts-Rockefeller Ctr to Jackson Hts-Roosevelt Av,Lexington Av/53 St,signal,signal,Singal Malfunction,['MANH'],C,Multiple Changes
11/15/22 18:45,"MANH, C, E, F, and M Trains, Multiple Changes",Northbound C/E/F and Forest Hills-bound M trains are running with delays while we address a signal problem near Lexington Av/53 St. Additional Service Changes: Some C trains are running express from Canal St to 59 St-Columbus Circle Some M trains are running via the F line from 47-50 Sts-Rockefeller Ctr to Jackson Hts-Roosevelt Av,Lexington Av/53 St,signal,signal,Singal Malfunction,['MANH'],E,Multiple Changes
11/15/22 18:45,"MANH, C, E, F, and M Trains, Multiple Changes",Northbound C/E/F and Forest Hills-bound M trains are running with delays while we address a signal problem near Lexington Av/53 St. Additional Service Changes: Some C trains are running express from Canal St to 59 St-Columbus Circle Some M trains are running via the F line from 47-50 Sts-Rockefeller Ctr to Jackson Hts-Roosevelt Av,Lexington Av/53 St,signal,signal,Singal Malfunction,['MANH'],F,Multiple Changes
11/15/22 18:45,"MANH, C, E, F, and M Trains, Multiple Changes",Northbound C/E/F and Forest Hills-bound M trains are running with delays while we address a signal problem near Lexington Av/53 St. Additional Service Changes: Some C trains are running express from Canal St to 59 St-Columbus Circle Some M trains are running via the F line from 47-50 Sts-Rockefeller Ctr to Jackson Hts-Roosevelt Av,Lexington Av/53 St,signal,signal,Singal Malfunction,['MANH'],M,Multiple Changes
11/15/22 18:42,"BKLYN, A and C Trains, Delays",Northbound A/C trains are delayed while we remove a train with a mechanical problem from service at Broadway Junction.,Broadway Junction,mechanical problem,mechanical problem,Mechanical Problem,['BKLYN'],A,Delays
11/15/22 18:42,"BKLYN, A and C Trains, Delays",Northbound A/C trains are delayed while we remove a train with a mechanical problem from service at Broadway Junction.,Broadway Junction,mechanical problem,mechanical problem,Mechanical Problem,['BKLYN'],C,Delays
11/15/22 17:57,"BX, 2 Train, Local to Express","Northbound 2 trains are running express from 3 Av-149 St to E 180 St while we request medical help for someone at Jackson Av. If your stop is skipped, take a southbound train.",Jackson Av,medical help,medical help,Medical Emergency,['BX'],2,Local to Express
11/15/22 17:53,"MANH, R and W Trains, Delays",Southbound R/W trains are delayed while we remove a vandalized train car from service at 8 St-NYU.,8 St-NYU,vandalized,vandalized,Cleaning Trains,['MANH'],R,Delays
11/15/22 17:53,"MANH, R and W Trains, Delays",Southbound R/W trains are delayed while we remove a vandalized train car from service at 8 St-NYU.,8 St-NYU,vandalized,vandalized,Cleaning Trains,['MANH'],W,Delays
11/15/22 17:52,"MANH, N, R, and W Trains, Some Delays",Southbound N/R/W trains are running with delays after we addressed a door problem on a train at Lexington Av/59 St.,Lexington Av/59 St,door,door,Mechanical Problem,['MANH'],N,Some Delays
11/15/22 17:52,"MANH, N, R, and W Trains, Some Delays",Southbound N/R/W trains are running with delays after we addressed a door problem on a train at Lexington Av/59 St.,Lexington Av/59 St,door,door,Mechanical Problem,['MANH'],R,Some Delays
11/15/22 17:52,"MANH, N, R, and W Trains, Some Delays",Southbound N/R/W trains are running with delays after we addressed a door problem on a train at Lexington Av/59 St.,Lexington Av/59 St,door,door,Mechanical Problem,['MANH'],W,Some Delays
11/15/22 17:44,"MANH, A, C, and E Trains, Multiple Changes",Southbound C/E trains are running at slower speeds while we address a signal problem near 34 St-Penn Station. Some E trains will run express from 42 St-Port Authority Bus Terminal to Canal St. Expect delays in A/C/E service while trains share tracks.,34 St-Penn Station,signal,signal,Singal Malfunction,['MANH'],A,Multiple Changes
